134172	133969 
527389	527298 
314399	314393 
216098	216089 
461859	461827 
314411	314405 
166956	166891 
543789	543775 
179049	179035 
232498	232458 
294709	294666 
19513	19506 
85051	84942 
213514	213507 
117823	117810 
52289	52235 
429122	429041 
3255	3010 
265292	265244 
134223	134206 
396372	396325 
379991	379952 
511068	511051 
10086	10075 
543846	543823 
265320	265309 
478314	478288 
134251	134142 
216174	216016 
85104	85081 
298100	298094 
478398	478375 
134272	134265 
85121	85097 
478338	478327 
52357	52107 
396425	396404 
363660	363652 
412813	412779 
52368	52354 
19603	19593 
101525	101384 
330902	330782 
35991	35980 
552132	552103 
161647	161640 
68303	68291 
314527	314397 
199841	199799 
527522	527492 
167079	167068 
19630	19614 
328013	327986 
412849	412827 
560306	560303 
150711	150664 
85178	85175 
527548	527523 
134333	134303 
68798	68783 
319264	319242 
494784	494719 
347329	347319 
330946	330942 
535755	535738 
478410	478402 
101579	101564 
363727	363690 
543957	543934 
281817	281776 
494812	494778 
462047	461684 
493846	493695 
232675	232611 
216292	216237 
314597	314576 
576742	576726 
396520	396243 
317308	317235 
533031	532996 
3310	3297 
396533	396500 
511224	511213 
464513	464495 
118015	118005 
314624	314609 
462081	462058 
237123	237085 
478472	478397 
511242	511228 
314635	314535 
150801	150790 
118035	117904 
249109	249102 
101654	101639 
167129	167000 
412954	412941 
380188	380073 
519386	519377 
85281	85225 
412962	412933 
52515	52507 
380196	380188 
396581	396578 
544038	543985 
249129	249118 
134445	134419 
19759	19734 
347448	347272 
85305	85291 
101690	101678 
3388	3351 
68925	68911 
462144	462109 
298305	298279 
429378	429301 
68940	68926 
216400	216387 
281937	281926 
560466	560452 
183639	183214 
150876	150871 
445789	445737 
183646	183588 
527711	527696 
180795	180736 
494948	494906 
134504	134501 
483900	483796 
462186	462181 
281963	281513 
314738	314729 
363893	363839 
265590	265582 
478587	478546 
232829	232805 
36223	36204 
249221	249197 
568556	568550 
232842	232702 
396683	396662 
347533	347523 
462223	462216 
200081	200051 
101779	101505 
19861	19833 
118166	118103 
232855	232812 
486639	486625 
544157	544124 
347554	347535 
265637	265328 
249259	249219 
363951	363871 
85424	85406 
576949	576894 
445878	445831 
150968	150902 
3513	3388 
309151	309102 
557642	557582 
69056	69014 
413122	413094 
231014	230993 
52677	52669 
380367	380353 
331216	331182 
495057	495049 
347602	347583 
150996	150985 
282073	281994 
134619	134602 
216544	216498 
3553	3522 
478692	478666 
380389	380370 
429543	429439 
265705	265692 
19948	19917 
69101	69059 
396785	396740 
69108	69070 
511480	511452 
85247	85241 
101885	101870 
429567	429550 
216577	216570 
314882	314849 
358315	358296 
183813	183736 
36358	36318 
19975	19968 
560648	560606 
200204	200189 
118286	118283 
361048	361029 
151063	151059 
118298	118292 
183836	183812 
3613	3594 
527902	527586 
380447	380402 
52769	52367 
445987	445959 
453485	453413 
216619	216582 
347698	347688 
85555	85344 
413236	413130 
577078	577071 
233017	232995 
298250	298241 
3646	3630 
134720	134561 
164882	164858 
101957	101939 
118342	118269 
478791	478777 
183880	183804 
233034	232957 
396875	396794 
249425	249308 
36434	36419 
314963	314939 
69204	69178 
183898	183894 
20059	20028 
478821	478798 
216678	216643 
249447	249418 
364137	364087 
229991	229973 
118381	118368 
511599	511594 
478483	478470 
347764	347748 
577141	577128 
462456	462424 
98922	98830 
85634	85631 
167556	167392 
151173	151099 
69254	69248 
560775	560728 
364171	364128 
298639	298605 
183952	183948 
167569	167502 
347796	347725 
298653	298564 
233119	233097 
167584	167577 
167613	167599 
528041	528032 
347821	347805 
216751	216744 
415688	415637 
118450	118413 
577207	577155 
511675	511662 
47050	46911 
69311	69299 
446144	446138 
102083	102077 
544454	544424 
281889	281872 
175394	175301 
184020	183979 
462555	462508 
3805	3756 
184030	184005 
151263	151189 
446176	446127 
413413	413364 
282350	282281 
69359	69356 
36592	36441 
511729	511710 
446199	446074 
478974	478963 
287360	287342 
413442	413386 
450219	450184 
577287	577282 
249608	249596 
364297	364263 
3853	3837 
462125	462107 
341976	341938 
102164	102155 
20245	20199 
315158	315155 
200471	200459 
53016	53011 
462617	462557 
462622	462606 
380705	380615 
347938	347907 
528163	528063 
577326	577300 
88029	87928 
528177	528163 
134964	134947 
167733	167713 
175256	175181 
266043	265630 
481248	481216 
511810	511800 
513181	513168 
315209	315200 
102218	102182 
2858	2780 
3916	3891 
511824	511810 
541326	541297 
528217	528183 
298845	298768 
347998	347976 
315232	315030 
315236	315215 
20326	20286 
348009	347800 
528234	528214 
366567	366541 
118636	118611 
167801	167732 
65054	65042 
462718	462690 
413570	413567 
577412	577400 
494913	494878 
53128	53091 
478530	478486 
495503	495293 
233362	233280 
184212	184183 
298904	298820 
135066	135013 
413595	413572 
282533	282500 
224906	224852 
268273	268266 
217004	216971 
462766	462738 
528306	528286 
397236	397183 
85942	85764 
151480	151461 
479164	479136 
577471	577359 
118723	118692 
348100	348093 
233414	233411 
184266	184246 
69581	69506 
462799	462792 
85970	85964 
217043	217025 
528340	528309 
77134	77088 
53207	52958 
200666	200603 
20443	20424 
561117	561061 
511968	511951 
479687	479663 
102380	102365 
348142	348123 
85999	85986 
298992	298942 
184305	184267 
561140	561128 
315386	315302 
519509	519476 
512002	511959 
230059	229989 
331782	331765 
315399	315370 
425456	425432 
118797	118678 
249871	249816 
544784	544691 
246446	246431 
69654	69640 
299035	299025 
446494	446463 
413732	413591 
233511	233125 
200750	200720 
348208	348192 
577585	577548 
36917	36893 
184374	184360 
505865	505754 
495673	495588 
249914	249881 
20539	20517 
233533	233505 
118847	118814 
69696	69658 
331842	331834 
266311	266247 
233548	233544 
102479	102464 
430169	430100 
512096	512042 
348258	348100 
282725	282686 
524989	524976 
561265	561261 
544887	544876 
266360	266234 
86137	86118 
151675	151665 
233596	233556 
495741	495721 
561291	561223 
135309	135301 
53390	53381 
461689	461559 
479377	479355 
446611	446577 
463000	462948 
44399	44306 
184482	184453 
315557	315497 
397482	397474 
479404	479397 
331951	331920 
446642	446558 
168124	168117 
86205	86134 
151747	151707 
282821	282767 
315590	315575 
575714	575708 
184524	184516 
456738	456712 
53456	53441 
4306	4287 
102611	102584 
413908	413871 
233695	233673 
135392	135353 
561377	561368 
168168	168139 
53488	53205 
413946	413926 
62339	62312 
20736	20236 
528641	528635 
577795	577779 
168201	168169 
20746	20739 
463117	463086 
446734	446676 
287658	287617 
446738	446693 
135446	135416 
69913	69846 
250138	250119 
409865	409859 
446751	446731 
528672	528661 
20770	20757 
69923	69908 
561446	561422 
119081	119030 
528686	528677 
315697	315678 
4411	4398 
495933	495883 
561481	561450 
201037	200499 
135503	135461 
463189	463164 
545112	545104 
479577	478999 
105442	105420 
299363	299351 
545126	545066 
94531	94506 
233842	233823 
37235	37169 
348537	348514 
294754	294741 
20863	20814 
266624	266615 
512385	512380 
86404	86397 
38977	38937 
446856	446845 
348555	348541 
151948	151911 
350274	350254 
70035	70006 
348564	348556 
102805	102774 
470425	470349 
53657	53615 
20890	20886 
37277	37268 
364959	364897 
119201	119126 
150939	150916 
496038	496027 
385777	385767 
168360	168325 
135593	135557 
184746	184717 
381362	381236 
20926	20904 
49909	49899 
381382	381366 
37319	37313 
496074	496063 
315851	315788 
503202	503173 
284749	284733 
414162	414106 
142755	142735 
430548	430468 
250326	250297 
53723	53720 
508666	508635 
365024	364997 
4579	4539 
152038	152028 
512488	512481 
553901	553889 
283115	283097 
397807	397566 
184827	184810 
250368	250351 
348673	348654 
397826	397784 
129110	129089 
53771	53759 
135692	135638 
512526	512470 
512533	512493 
86554	86505 
4635	4615 
184862	184568 
315935	315920 
462256	462249 
234019	233994 
135718	135663 
21035	21014 
348717	348703 
102963	102946 
112735	112719 
545340	545314 
512573	512561 
4672	4620 
70211	70169 
528964	528879 
201295	201282 
21073	21060 
250452	250429 
283223	283217 
178276	178215 
381530	381509 
103004	102998 
545373	545350 
86623	86586 
348773	348734 
510260	510236 
365162	365096 
5067	5062 
119410	118848 
545395	545388 
201334	201297 
529021	529002 
520081	520056 
443159	443147 
545420	545405 
399469	399393 
511427	511421 
266900	266891 
53912	53888 
135833	135818 
447130	447003 
181018	180975 
191941	191925 
365222	365219 
185000	184877 
394012	393840 
316077	316060 
566045	565985 
415859	415814 
398004	397795 
217781	217745 
250551	250513 
21177	21100 
479930	479894 
430779	430756 
4797	4723 
299711	299699 
348864	348793 
447170	447125 
463560	462820 
316109	316082 
250576	250545 
266963	266954 
358521	358483 
479961	479920 
463579	463533 
283362	283354 
504263	504236 
168679	168663 
4840	4767 
152298	151954 
348907	348894 
414444	414427 
447215	447197 
479987	479981 
119540	119519 
512447	512426 
37622	37592 
287529	287443 
317567	317558 
561916	561846 
250629	250603 
292993	292986 
561929	561884 
316175	316139 
245535	245413 
299795	299762 
21268	21258 
474780	474739 
434978	434960 
70429	70374 
267038	267026 
484144	484119 
314843	314837 
299812	299544 
259852	259830 
70439	70394 
37673	37646 
430891	430884 
486878	486842 
119606	119582 
21304	21297 
180746	180473 
398152	398136 
21321	21286 
394040	393968 
267091	267075 
447317	447296 
119645	119630 
529246	529167 
217955	217937 
21349	21345 
168807	168676 
185193	185170 
21356	21320 
217967	217958 
54128	54080 
463729	463701 
103284	103270 
152437	152430 
267129	267121 
496506	496477 
316283	316274 
578428	578403 
398205	398185 
283522	283473 
332675	332663 
381829	381825 
103304	103163 
70537	70509 
201610	201519 
349069	349059 
37775	37763 
21394	21378 
529305	529261 
566085	566068 
463777	463752 
34538	34517 
103338	103330 
250796	250775 
185268	185263 
447413	447404 
538095	538078 
136120	135807 
136130	136070 
480197	480161 
512968	512826 
218057	218039 
201675	201547 
234444	234154 
447437	447416 
349137	349069 
529363	529356 
119765	119756 
578519	578507 
250841	250835 
372790	372780 
447452	447449 
137381	137369 
316386	316381 
283627	283620 
185324	185126 
496625	496370 
37874	37868 
533331	533323 
578551	578541 
119801	119795 
332794	332778 
103419	103408 
402261	402253 
529409	529382 
300034	299913 
54281	54266 
119819	119813 
283660	283632 
527874	527821 
300048	300034 
201748	201726 
70677	70657 
5142	5104 
562200	562171 
513049	513030 
468266	468224 
447518	447500 
513057	512980 
152611	152544 
54311	54308 
300072	300061 
414764	414713 
87085	87060 
480304	480240 
566110	566094 
250934	250904 
169015	169005 
54329	54317 
74591	74579 
5184	5164 
234562	234555 
136261	136251 
332872	332868 
21577	21558 
545705	545672 
201807	201700 
431185	431130 
218196	218191 
578653	578607 
103518	103507 
267360	267244 
480353	480341 
447589	447324 
218221	218178 
529519	529494 
185457	185410 
250996	250926 
267381	267370 
529526	529442 
447607	447603 
332925	332887 
201861	201850 
414854	414806 
562312	562287 
398473	398445 
577047	577009 
70796	70532 
136333	136323 
152721	152536 
201877	201840 
332950	332913 
218264	218261 
169114	169107 
279407	279404 
365725	365712 
545957	545900 
316583	316547 
562344	562327 
185513	185504 
87210	87082 
529587	529573 
464053	464046 
283831	283776 
218300	218291 
368433	368398 
136384	136377 
169159	169140 
382158	382147 
562384	562368 
511523	511514 
316628	316607 
464086	464055 
447704	447671 
21721	21714 
201951	201907 
35094	35086 
162001	161991 
267498	267445 
251115	251104 
496878	496870 
66429	66418 
552488	552467 
513266	513260 
54515	54503 
513274	513252 
283900	283884 
283327	283245 
464131	464115 
87307	87258 
513292	513276 
152845	152769 
120080	120023 
6360	6355 
251154	251143 
70932	70906 
87318	87217 
418692	418681 
195492	195463 
136477	136464 
415007	414995 
234784	234774 
145627	145590 
152868	152854 
382245	382180 
431398	431355 
54568	54417 
152873	152828 
5418	5353 
70956	70933 
446002	445989 
103731	103714 
202038	201991 
120119	120104 
273972	273889 
122933	122921 
325856	325793 
267591	267550 
169288	169248 
211315	211311 
169293	169186 
496976	496955 
578898	578833 
251220	251185 
385934	385880 
283990	283983 
546137	546131 
513370	513342 
202077	202051 
496990	496941 
234849	234712 
21859	21849 
234854	234848 
398701	398556 
382320	382291 
317672	317663 
431477	431462 
361364	361358 
123988	123978 
120187	119994 
152957	152942 
265792	265782 
120194	120173 
71043	71026 
427237	427215 
166581	166561 
38291	38177 
